ID,Player,Team,Position,Price,Total Points,Game Week
"9Chick,C","Chick,C",NOR,LF,5200000,96.5,9
"9Evans,W","Evans,W",HAR,LF,4500000,87.5,9
"9Roots,E","Roots,E",EXE,LF,4200000,87,9
"9van Rhyn,E","van Rhyn,E",SAL,LF,4000000,82.5,9
"9Pollock,H","Pollock,H",NOR,LF,8400000,81.5,9
"9Reid,M","Reid,M",BAT,LF,4500000,81.5,9
"9Mata,V","Mata,V",BRI,LF,6300000,81,9
"9Dombrandt,A","Dombrandt,A",HAR,LF,6500000,81,9
"9Lelei Mafi,A","Lelei Mafi,A",NEW,LF,3500000,80,9
"9Underhill,S","Underhill,S",BAT,LF,7500000,79,9
"9Moro,J","Moro,J",LEI,LF,3300000,78.5,9
"9Earl,B","Earl,B",SAR,LF,8199999,76.5,9
"9Gonzalez,JM","Gonzalez,JM",SAR,LF,7900000,73,9
"9Bayliss,J","Bayliss,J",BAT,LF,4099999,72.5,9
"9Reffell,T","Reffell,T",LEI,LF,4200000,72,9
"9Cunningham-South,C","Cunningham-South,C",HAR,LF,7100000,69.5,9
"9Cracknell,O","Cracknell,O",LEI,LF,5300000,68.5,9
"9Onyeama-Christie,A","Onyeama-Christie,A",SAR,LF,4900000,67.5,9
"9Dugdale,S","Dugdale,S",SAL,LF,3900000,65.5,9
"9Barbeary,A","Barbeary,A",BAT,LF,6500000,60.5,9
"9Ilione,E","Ilione,E",LEI,LF,4400000,58,9
"9Vermeulen,J","Vermeulen,J",SAL,LF,4700000,56,9
"9Kemeny,J","Kemeny,J",NOR,LF,6100000,56,9
"9Pepper,G","Pepper,G",BAT,LF,6400000,53,9
"9James,K","James,K",EXE,LF,3000000,53,9
"9Gordon,T","Gordon,T",NEW,LF,4000000,52,9
"9Venter,J","Venter,J",GLO,LF,3900000,51,9
"9Leatherbarrow,O","Leatherbarrow,O",NEW,LF,3200000,50.5,9
"9Grondona,S","Grondona,S",BRI,LF,3900000,49.5,9
"9Vintcent,R","Vintcent,R",EXE,LF,3300000,49,9
"9Graham,S","Graham,S",NOR,LF,5000000,48.5,9
"9Hooper,T","Hooper,T",EXE,LF,6600000,45.5,9
"9Carr,Z","Carr,Z",HAR,LF,3100000,45.5,9
"9Hill,T","Hill,T",BAT,LF,6300000,45,9
"9Liebenberg,H","Liebenberg,H",LEI,LF,5300000,44,9
"9Grondona,B","Grondona,B",BRI,LF,2900000,43.5,9
"9Clement,J","Clement,J",GLO,LF,5000000,40,9
"9Christie,T","Christie,T",NEW,LF,5000000,38,9
"9Woodman,T","Woodman,T",SAL,LF,3000000,36.5,9
"9Green,A","Green,A",BAT,LF,3000000,33,9
"9Basham,J","Basham,J",GLO,LF,3000000,31.5,9
"9Curry,TM","Curry,TM",SAL,LF,7600000,30,9
"9Luatua,S","Luatua,S",BRI,LF,3800000,29.5,9
"9Ludlow,L","Ludlow,L",GLO,LF,4900000,26.5,9
"9Mann,J","Mann,J",GLO,LF,3500000,23,9
"9Staddon,E","Staddon,E",BAT,LF,3000000,21,9
"9Scott-Young,A","Scott-Young,A",NOR,LF,3400000,19.5,9
"9Ivanishvili,L","Ivanishvili,L",BRI,LF,3000000,18.5,9
"9Taylor,H","Taylor,H",GLO,LF,3000000,18.5,9
"9Lockwood,F","Lockwood,F",NEW,LF,3000000,18.5,9
"9Curry,B","Curry,B",SAL,LF,6300000,18,9
"9Neild,C","Neild,C",NEW,LF,2900000,17,9
"9du Preez,D","du Preez,D",SAL,LF,4000000,13.5,9
"9Williams,S","Williams,S",LEI,LF,3000000,12.5,9
"9Benson,A","Benson,A",NOR,LF,3000000,11,9
"9Trenholm,W","Trenholm,W",GLO,LF,3000000,10.5,9
"9Gwynne,D","Gwynne,D",GLO,LF,3000000,8.5,9
"9Manz,J","Manz,J",LEI,LF,3000000,7,9
"9Lawday,T","Lawday,T",HAR,LF,3000000,6.5,9
"9West,C","West,C",SAR,LF,3000000,6.5,9
"9Brown,F","Brown,F",NOR,LF,2200000,6,9
"9Michelow,N","Michelow,N",SAR,LF,3000000,3,9
"9Gilmore,J","Gilmore,J",SAL,LF,3000000,2,9
"9Capstick,R","Capstick,R",EXE,LF,3000000,0,9
"9Chisholm,J","Chisholm,J",HAR,LF,4000000,0,9
"9Carnduff,F","Carnduff,F",LEI,LF,3000000,0,9
"9Turnbull,C","Turnbull,C",NEW,LF,3000000,0,9
"9Coetzee,J","Coetzee,J",BAT,LF,4000000,0,9
"9Cowan,T","Cowan,T",BAT,LF,3000000,0,9
"9Timmins,G","Timmins,G",BAT,LF,3000000,0,9
"9Cripps,K","Cripps,K",BRI,LF,3000000,0,9
"9Harvey,E","Harvey,E",BRI,LF,3000000,0,9
"9Moloney,M","Moloney,M",EXE,LF,3000000,0,9
"9Schmid,L","Schmid,L",HAR,LF,3000000,0,9
"9Smith,J","Smith,J",HAR,LF,3000000,0,9
"9Parsons,R","Parsons,R",NEW,LF,3000000,0,9
"9Logan,R","Logan,R",SAL,LF,3000000,0,9
"9Eke,M","Eke,M",SAR,LF,3000000,0,9
"9Hammick,R","Hammick,R",SAR,LF,3000000,0,9
"9Knight,T","Knight,T",SAR,LF,3000000,0,9
"9Marmion,K","Marmion,K",BRI,SH,3600000,98,9
"9Spencer,B","Spencer,B",BAT,SH,4700000,82.5,9
"9Mitchell,A","Mitchell,A",NOR,SH,5000000,69,9
"9Varney,S","Varney,S",EXE,SH,2800000,66.5,9
"9McParland,A","McParland,A",NOR,SH,2100000,61,9
"9Quirke,R","Quirke,R",SAL,SH,3700000,56,9
"9van Zyl,I","van Zyl,I",SAR,SH,3300000,53.5,9
"9van Poortvliet,J","van Poortvliet,J",LEI,SH,3900000,48.5,9
"9Porter,W","Porter,W",HAR,SH,3500000,46.5,9
"9Bracken,C","Bracken,C",SAR,SH,2000000,41,9
"9Whiteley,T","Whiteley,T",LEI,SH,2100000,40.5,9
"9Williams,T","Williams,T",GLO,SH,4300000,36.5,9
"9Benitez Cruz,S","Benitez Cruz,S",NEW,SH,2000000,35.5,9
"9Carr-Smith,T","Carr-Smith,T",BAT,SH,2100000,31.5,9
"9Austin,M","Austin,M",GLO,SH,2000000,25.5,9
"9Warr,G","Warr,G",SAL,SH,2200000,21,9
"9Randall,H","Randall,H",BRI,SH,4000000,20.5,9
"9Allan,O","Allan,O",LEI,SH,2000000,15,9
"9Chapman,C","Chapman,C",EXE,SH,2000000,13,9
"9Elliott,J","Elliott,J",NEW,SH,2000000,12,9
"9Wolstenholme,S","Wolstenholme,S",BRI,SH,2000000,9,9
"9James,T","James,T",NOR,SH,2000000,8,9
"9Pepper,M","Pepper,M",BRI,SH,2000000,7.5,9
"9Lennon,O","Lennon,O",BRI,SH,2000000,6,9
"9Simpson,G","Simpson,G",SAR,SH,2000000,5.5,9
"9Green,M","Green,M",HAR,SH,2000000,3.5,9
"9Townsend,S","Townsend,S",HAR,SH,2000000,3,9
"9Dickens,J","Dickens,J",NEW,SH,2000000,3,9
"9Weimann,J","Weimann,J",NOR,SH,2000000,3,9
"9Stuart,S","Stuart,S",NEW,SH,2000000,2.5,9
"9le Roux,N","le Roux,N",BAT,SH,2000000,2.5,9
"9Englefield,C","Englefield,C",GLO,SH,2000000,1,9
"9Friday,L","Friday,L",HAR,SH,2000000,1,9
"9Price,R","Price,R",GLO,SH,2000000,1,9
"9Hanson,D","Hanson,D",SAL,SH,2000000,0.5,9
"9van der Linde,B","van der Linde,B",BAT,SH,2000000,0,9
"9Wootton,W","Wootton,W",SAL,SH,2000000,0,9
"9Becconsall,W","Becconsall,W",EXE,SH,2000000,0,9
"9Cairns,T","Cairns,T",EXE,SH,2000000,0,9
"9Murray,J","Murray,J",HAR,SH,2000000,0,9
"9Davis,J","Davis,J",NEW,SH,2000000,0,9
"9Thomas,N","Thomas,N",SAL,SH,2000000,0,9
"9Smith,M","Smith,M",HAR,FH,9300000,141,9
"9Smith,F","Smith,F",NOR,FH,10300000,131.5,9
"9Searle,B","Searle,B",LEI,FH,3800000,130,9
"9Ford,G","Ford,G",SAL,FH,8900000,113,9
"9Farrell,O","Farrell,O",SAR,FH,8100000,105.5,9
"9Skinner,H","Skinner,H",EXE,FH,4099999,100,9
"9Belleau,A","Belleau,A",NOR,FH,5000000,96,9
"9Connon,B","Connon,B",NEW,FH,4000000,89,9
"9Burke,F","Burke,F",SAR,FH,7500000,89,9
"9Russell,F","Russell,F",BAT,FH,10100000,88,9
"9Worsley,S","Worsley,S",BRI,FH,3300000,86,9
"9Atkinson,C","Atkinson,C",GLO,FH,4000000,80.5,9
"9Jordan,T","Jordan,T",BRI,FH,5600000,77,9
"9Byrne,R","Byrne,R",GLO,FH,7000000,69.5,9
"9Bailey,O","Bailey,O",LEI,FH,4099999,54,9
"9Evans,J","Evans,J",HAR,FH,5500000,50,9
"9O'Connor,J","O'Connor,J",LEI,FH,6000000,43.5,9
"9Benson,J","Benson,J",HAR,FH,3500000,25.5,9
"9Chamberlain,B","Chamberlain,B",NEW,FH,2900000,18.5,9
"9Barton,G","Barton,G",GLO,FH,4000000,7,9
"9MacGinty,AJ","MacGinty,AJ",BRI,FH,7800000,6.5,9
"9Haydon-Wood,W","Haydon-Wood,W",EXE,FH,3000000,6,9
"9Davies,O","Davies,O",SAL,FH,3000000,0.5,9
"9Coen,B","Coen,B",EXE,FH,3000000,0,9
"9Slevin,C","Slevin,C",HAR,FH,3100000,0,9
"9Titcombe,C","Titcombe,C",LEI,FH,3000000,0,9
"9Newton,J","Newton,J",NEW,FH,3000000,0,9
"9Donoghue,C","Donoghue,C",BAT,FH,5000000,0,9
"9Curtis,T","Curtis,T",SAL,FH,3000000,0,9
"9Johnson,L","Johnson,L",SAR,FH,3000000,0,9
"9Slade,H","Slade,H",EXE,MID,7500000,182.5,9
"9Ravouvou,K","Ravouvou,K",BRI,MID,8000000,153.5,9
"9Tompkins,N","Tompkins,N",SAR,MID,4900000,93.5,9
"9Lawrence,O","Lawrence,O",BAT,MID,7500000,78,9
"9Janse van Rensburg,B","Janse van Rensburg,B",BRI,MID,5700000,77,9
"9du Preez,R","du Preez,R",SAL,MID,6000000,70.5,9
"9Joseph,W","Joseph,W",GLO,MID,4500000,68,9
"9Redpath,C","Redpath,C",BAT,MID,4800000,65,9
"9Hutchinson,R","Hutchinson,R",NOR,MID,4200000,63.5,9
"9Kata,S","Kata,S",LEI,MID,5000000,61,9
"9Atkinson,S","Atkinson,S",GLO,MID,4600000,59.5,9
"9Spencer,O","Spencer,O",NEW,MID,2100000,55.5,9
"9Wand,W","Wand,W",LEI,MID,2100000,53.5,9
"9Litchfield,T","Litchfield,T",NOR,MID,2700000,53.5,9
"9Cinti,L","Cinti,L",SAR,MID,3500000,47.5,9
"9Moroni,M","Moroni,M",BRI,MID,4000000,44.5,9
"9James,L","James,L",SAL,MID,2100000,43,9
"9Ikitau,L","Ikitau,L",EXE,MID,4000000,39,9
"9Williams,J","Williams,J",BRI,MID,3000000,38,9
"9Dingwall,F","Dingwall,F",NOR,MID,5200000,36.5,9
"9Northmore,L","Northmore,L",HAR,MID,4600000,34.5,9
"9Maasi-White,R","Maasi-White,R",SAL,MID,2800000,31.5,9
"9Ojomoh,M","Ojomoh,M",BAT,MID,5400000,31,9
"9Beard,O","Beard,O",HAR,MID,4700000,30.5,9
"9Butt,W","Butt,W",BAT,MID,3000000,29,9
"9Edwards-Giraud,J","Edwards-Giraud,J",GLO,MID,2000000,26.5,9
"9Louw,M","Louw,M",SAL,MID,3000000,26.5,9
"9Knight,W","Knight,W",GLO,MID,2100000,24,9
"9Harris,C","Harris,C",BAT,MID,4000000,22.5,9
"9Jackson-Richards,B","Jackson-Richards,B",SAR,MID,2000000,22,9
"9Rigg,W","Rigg,W",EXE,MID,2100000,18,9
"9Llewellyn,M","Llewellyn,M",GLO,MID,4800000,15.5,9
"9Arnold,Sa","Arnold,Sa",NEW,MID,2000000,14.5,9
"9Perese,I","Perese,I",LEI,MID,4000000,14,9
"9Hennessey,L","Hennessey,L",BAT,MID,2100000,13.5,9
"9Woodward,J","Woodward,J",LEI,MID,2800000,12,9
"9Clark,M","Clark,M",NEW,MID,2000000,10.5,9
"9Hartley,O","Hartley,O",SAR,MID,3500000,10.5,9
"9Jenkins,J","Jenkins,J",BRI,MID,2000000,10,9
"9Kerr,S","Kerr,S",HAR,MID,2000000,8.5,9
"9Doherty,C","Doherty,C",NEW,MID,3000000,8,9
"9Thame,T","Thame,T",NOR,MID,2000000,8,9
"9Butler,W","Butler,W",GLO,MID,2000000,6,9
"9Lilley,N","Lilley,N",EXE,MID,3000000,6,9
"9Bedlow,S","Bedlow,S",SAL,MID,2100000,5.5,9
"9Hutchison,C","Hutchison,C",NEW,MID,2000000,5.5,9
"9Bedlow,J","Bedlow,J",SAL,MID,2000000,3.5,9
"9Waghorn,B","Waghorn,B",HAR,MID,3500000,2.5,9
"9Lumley,H","Lumley,H",NOR,MID,2000000,2.5,9
"9Hall,A","Hall,A",SAR,MID,2000000,1.5,9
"9Bradley,B","Bradley,B",HAR,MID,2000000,1.5,9
"9Beeckmans,R","Beeckmans,R",NEW,MID,2000000,0.5,9
"9Wimbush,Z","Wimbush,Z",EXE,MID,2000000,0,9
"9Lozowski,A","Lozowski,A",SAR,MID,4000000,0,9
"9Ascherl,H","Ascherl,H",BRI,MID,2000000,0,9
"9Baker,T","Baker,T",BRI,MID,2000000,0,9
"9Tua,T","Tua,T",EXE,MID,2000000,0,9
"9Wilson,O","Wilson,O",SAR,MID,2000000,0,9
"9Parry,W","Parry,W",BAT,MID,2000000,0,9
"9Campbell Wu,I","Campbell Wu,I",BRI,MID,2000000,0,9
"9Power,D","Power,D",BRI,MID,2000000,0,9
"9Rowson,H","Rowson,H",BRI,MID,2000000,0,9
"9Hyde,H","Hyde,H",HAR,MID,2000000,0,9
"9Spink,S","Spink,S",SAR,MID,3500000,0,9
"9Kolade,L","Kolade,L",HAR,MID,2000000,-0.5,9
"9Feyi-Waboso,I","Feyi-Waboso,I",EXE,OBK,10800000,167,9
"9Freeman,T","Freeman,T",NOR,OBK,10500000,164.5,9
"9Todaro,E","Todaro,E",NOR,OBK,4900000,161,9
"9Arundell,H","Arundell,H",BAT,OBK,8700000,149.5,9
"9Radwan,A","Radwan,A",LEI,OBK,7500000,143.5,9
"9Steward,F","Steward,F",LEI,OBK,8000000,116.5,9
"9Caluori,N","Caluori,N",SAR,OBK,4300000,116,9
"9Hendy,G","Hendy,G",NOR,OBK,7500000,114.5,9
"9Rees-Zammit,L","Rees-Zammit,L",BRI,OBK,9900000,110.5,9
"9Hassell-Collins,O","Hassell-Collins,O",LEI,OBK,7000000,107,9
"9Malins,M","Malins,M",SAR,OBK,8100000,102,9
"9Green,T","Green,T",HAR,OBK,8000000,97.5,9
"9O'Flaherty,T","O'Flaherty,T",SAL,OBK,5400000,91,9
"9Woodburn,O","Woodburn,O",EXE,OBK,4200000,89.5,9
"9Roebuck,T","Roebuck,T",SAL,OBK,7500000,80.5,9
"9Thorley,O","Thorley,O",GLO,OBK,6400000,74.5,9
"9Isgro,R","Isgro,R",HAR,OBK,5900000,70.5,9
"9Cokanasiga,J","Cokanasiga,J",BAT,OBK,5700000,69.5,9
"9de Glanville,T","de Glanville,T",BAT,OBK,5400000,65,9
"9Hearle,A","Hearle,A",NEW,OBK,4099999,65,9
"9Segun,R","Segun,R",SAR,OBK,5600000,64.5,9
"9Bracken,J","Bracken,J",SAR,OBK,4000000,64,9
"9Carpenter,J","Carpenter,J",SAL,OBK,7000000,62.5,9
"9Carreras,S","Carreras,S",BAT,OBK,9500000,60,9
"9Obatoyinbo,E","Obatoyinbo,E",NEW,OBK,4000000,51.5,9
"9Loader,B","Loader,B",GLO,OBK,3800000,51,9
"9Reed,A","Reed,A",SAL,OBK,6900000,50.5,9
"9Grayson,E","Grayson,E",NEW,OBK,4000000,48,9
"9Murley,C","Murley,C",HAR,OBK,8000000,47.5,9
"9Brown-Bampoe,P","Brown-Bampoe,P",EXE,OBK,6300000,45,9
"9Cleaves,C","Cleaves,C",HAR,OBK,5000000,45,9
"9Wills,A","Wills,A",SAL,OBK,4099999,44.5,9
"9Ramm,J","Ramm,J",NOR,OBK,3600000,40.5,9
"9Hodge,J","Hodge,J",EXE,OBK,6800000,39,9
"9Boshoff,A","Boshoff,A",BRI,OBK,4000000,37.5,9
"9Hathaway,J","Hathaway,J",GLO,OBK,6000000,37,9
"9David,N","David,N",HAR,OBK,5400000,36.5,9
"9Furbank,G","Furbank,G",NOR,OBK,7400000,36,9
"9Redshaw,B","Redshaw,B",GLO,OBK,4000000,30.5,9
"9Hammersley,B","Hammersley,B",EXE,OBK,4000000,30,9
"9Elizalde,B","Elizalde,B",BRI,OBK,4099999,30,9
"9Carrington,J","Carrington,J",BRI,OBK,4000000,28.5,9
"9Daly,E","Daly,E",SAR,OBK,6600000,27.5,9
"9Heward,N","Heward,N",BRI,OBK,4099999,20.5,9
"9Bates,J","Bates,J",BRI,OBK,4000000,20,9
"9Cotgreave,J","Cotgreave,J",GLO,OBK,4000000,20,9
"9Coetzee,St","Coetzee,St",NEW,OBK,4000000,19.5,9
"9Ibitoye,G","Ibitoye,G",BRI,OBK,8800000,17.5,9
"9John,D","John,D",EXE,OBK,4000000,17,9
"9Ridl,C","Ridl,C",EXE,OBK,4000000,15,9
"9Williams,L","Williams,L",NEW,OBK,5500000,14,9
"9Wade,C","Wade,C",NEW,OBK,6100000,13.5,9
"9Muir,W","Muir,W",BAT,OBK,8500000,12,9
"9Russell,R","Russell,R",GLO,OBK,4000000,10.5,9
"9Anderson,C","Anderson,C",HAR,OBK,4000000,9.5,9
"9Wehr,G","Wehr,G",SAL,OBK,4000000,9.5,9
"9Fricker,T","Fricker,T",BRI,OBK,4000000,8.5,9
"9Sleightholme,O","Sleightholme,O",NOR,OBK,7500000,7,9
"9Lane,R","Lane,R",BRI,OBK,5000000,4.5,9
"9Pearson,G","Pearson,G",LEI,OBK,4000000,3,9
"9Hamer-Webb,G","Hamer-Webb,G",LEI,OBK,4000000,2.5,9
"9Caqusau,A","Caqusau,A",NOR,OBK,4000000,2.5,9
"9Martin,J","Martin,J",NOR,OBK,4000000,2,9
"9Greenwood,N","Greenwood,N",NEW,OBK,4000000,1.5,9
"9Woods,Ja","Woods,Ja",BAT,OBK,3000000,0,9
"9Emens,A","Emens,A",BAT,OBK,3000000,0,9
"9Offiah,T","Offiah,T",BAT,OBK,3000000,0,9
"9Wyatt,T","Wyatt,T",EXE,OBK,4000000,0,9
"9Harris,S","Harris,S",BAT,OBK,3000000,0,9
"9Elliott,T","Elliott,T",SAR,OBK,5500000,0,9
"9Hamid,S","Hamid,S",BRI,OBK,4000000,0,9
"9Morris,J","Morris,J",GLO,OBK,4000000,0,9
"9Browning,J","Browning,J",LEI,OBK,4000000,0,9
"9Grayson,Jo","Grayson,Jo",NEW,OBK,4000000,0,9
"9Glister,W","Glister,W",NOR,OBK,4000000,0,9
"9Pater,J","Pater,J",NOR,OBK,4000000,0,9
"9Ene,O","Ene,O",SAL,OBK,4000000,0,9
"9Grace,R","Grace,R",SAL,OBK,4000000,0,9
"10Genge,E","Genge,E",BRI,PR,4900000,81.5,10
"10Obano,B","Obano,B",BAT,PR,3900000,76.5,10
"10Carre,R","Carre,R",SAR,PR,3000000,76,10
"10Fischetti,D","Fischetti,D",NOR,PR,2500000,72.5,10
"10Heyes,J","Heyes,J",LEI,PR,2600000,64.5,10
"10Smith,N","Smith,N",LEI,PR,2800000,64,10
"10du Toit,T","du Toit,T",BAT,PR,4300000,61.5,10
"10Iyogun,E","Iyogun,E",NOR,PR,2200000,61.5,10
"10Davison,T","Davison,T",NOR,PR,2300000,58.5,10
"10Chawatama,L","Chawatama,L",BRI,PR,1000000,58,10
"10Kloska,G","Kloska,G",BRI,PR,1300000,57,10
"10Tchumbadze,B","Tchumbadze,B",EXE,PR,1000000,56,10
"10Mawi,E","Mawi,E",SAR,PR,1100000,55.5,10
"10Rodd,B","Rodd,B",SAL,PR,3000000,55,10
"10McCallum,M","McCallum,M",NEW,PR,1000000,53.5,10
"10Sio,S","Sio,S",EXE,PR,2200000,50.5,10
"10Goodrick-Clarke,W","Goodrick-Clarke,W",EXE,PR,900000,50,10
"10Fasogbon,A","Fasogbon,A",GLO,PR,1700000,49.5,10
"10van Wyk,F","van Wyk,F",BAT,PR,2100000,49,10
"10Baxter,F","Baxter,F",HAR,PR,3300000,45.5,10
"10Hurd,W","Hurd,W",LEI,PR,1000000,44.5,10
"10Williams,H","Williams,H",HAR,PR,1800000,43,10
"10McIntyre,S","McIntyre,S",SAL,PR,1000000,42.5,10
"10Woolmore,J","Woolmore,J",BRI,PR,900000,42,10
"10Palframan,R","Palframan,R",NEW,PR,1000000,41.5,10
"10Riccioni,M","Riccioni,M",SAR,PR,1800000,39,10
"10Griffin,A","Griffin,A",BAT,PR,1200000,39,10
"10Millar-Mills,E","Millar-Mills,E",NOR,PR,1000000,35.5,10
"10Wenger,B","Wenger,B",HAR,PR,2000000,34,10
"10Opoku-Fordjour,A","Opoku-Fordjour,A",SAL,PR,2600000,32.5,10
"10Street,M","Street,M",SAR,PR,1000000,31,10
"10Delgado,P","Delgado,P",HAR,PR,2000000,30.5,10
"10Harper,J","Harper,J",SAL,PR,1000000,29.5,10
"10Lahiff,M","Lahiff,M",BRI,PR,2100000,27,10
"10Rapava-Ruskin,V","Rapava-Ruskin,V",GLO,PR,2500000,27,10
"10Iosefa-Scott,J","Iosefa-Scott,J",EXE,PR,900000,25.5,10
"10Hobson,W","Hobson,W",HAR,PR,1100000,25.5,10
"10Brocklebank,A","Brocklebank,A",NEW,PR,1000000,25.5,10
"10Knight,C","Knight,C",GLO,PR,1000000,25,10
"10Roots,J","Roots,J",EXE,PR,1000000,25,10
"10Stuart,W","Stuart,W",BAT,PR,3500000,22.5,10
"10Kundiona,C","Kundiona,C",NOR,PR,1000000,22,10
"10Sela,V","Sela,V",BAT,PR,1000000,21.5,10
"10Haffar,T","Haffar,T",LEI,PR,1000000,21,10
"10Green,L","Green,L",NOR,PR,1000000,19,10
"10Hancock,C","Hancock,C",NEW,PR,1000000,18.5,10
"10Clarey,A","Clarey,A",SAR,PR,1000000,18.5,10
"10Grahamslaw,S","Grahamslaw,S",BRI,PR,1000000,18,10
"10de Bruin,L","de Bruin,L",NEW,PR,1000000,17.5,10
"10Burger,E","Burger,E",EXE,PR,1000000,17.5,10
"10van der Flier,A","van der Flier,A",LEI,PR,1000000,16.5,10
"10Gotovtsev,K","Gotovtsev,K",GLO,PR,1000000,16.5,10
"10John,W","John,W",SAL,PR,1000000,15.5,10
"10McArthur,A","McArthur,A",GLO,PR,2000000,15.5,10
"10Tuimauga,T","Tuimauga,T",SAR,PR,1000000,14.5,10
"10Scola,O","Scola,O",NOR,PR,1000000,10.5,10
"10Blose,K","Blose,K",EXE,PR,1000000,9,10
"10Ford-Robinson,J","Ford-Robinson,J",GLO,PR,2000000,8.5,10
"10Halliwell,J","Halliwell,J",BRI,PR,1000000,8.5,10
"10Kerrod,S","Kerrod,S",HAR,PR,1000000,6.5,10
"10Lamositele,T","Lamositele,T",HAR,PR,2000000,6,10
"10Loman,A","Loman,A",LEI,PR,1000000,6,10
"10Els,J","Els,J",HAR,PR,1000000,5.5,10
"10West,T","West,T",NOR,PR,2000000,5.5,10
"10Onasanya,T","Onasanya,T",SAL,PR,1000000,5.5,10
"10Kirk,S","Kirk,S",BAT,PR,1000000,5,10
"10Laulala,N","Laulala,N",GLO,PR,2000000,4.5,10
"10Streeter,O","Streeter,O",HAR,PR,1000000,4,10
"10Bell,P","Bell,P",SAL,PR,1000000,3.5,10
"10Beaton,H","Beaton,H",SAR,PR,1000000,3,10
"10Bellamy,H","Bellamy,H",GLO,PR,1000000,2,10
"10Rewcastle,M","Rewcastle,M",NEW,PR,1000000,1.5,10
"10Bleuler,D","Bleuler,D",GLO,PR,1500000,1,10
"10Bello,E","Bello,E",NEW,PR,1000000,0,10
"10Summerfield,M","Summerfield,M",BAT,PR,1000000,0,10
"10Longwell,S","Longwell,S",BRI,PR,1000000,0,10
"10Mona,K","Mona,K",EXE,PR,1000000,0,10
"10Painter,E","Painter,E",EXE,PR,1000000,0,10
"10Clarke,E","Clarke,E",HAR,PR,1000000,0,10
"10Hancock,CPR","Hancock,CPR",NEW,PR,1000000,0,10
"10Jones,J","Jones,J",SAL,PR,1000000,0,10
"10McEachran,R","McEachran,R",SAL,PR,1000000,0,10
"10Raymont,T","Raymont,T",SAL,PR,1000000,0,10
"10Brantingham,P","Brantingham,P",SAR,PR,1000000,0,10
"10Nairau,V","Nairau,V",SAR,PR,1000000,0,10
"10Oghre,G","Oghre,G",BRI,HK,5000000,127,10
"10Dan,T","Dan,T",SAR,HK,4300000,107,10
"10Jibulu,N","Jibulu,N",SAL,HK,2600000,100.5,10
"10Dunn,T","Dunn,T",BAT,HK,4000000,87,10
"10Smith,R","Smith,R",NOR,HK,2200000,74.5,10
"10Blamire,J","Blamire,J",LEI,HK,3000000,73,10
"10McGuigan,G","McGuigan,G",NEW,HK,2200000,72.5,10
"10Thacker,H","Thacker,H",BRI,HK,4500000,71.5,10
"10Yeandle,J","Yeandle,J",EXE,HK,2200000,71,10
"10Frost,D","Frost,D",BAT,HK,2300000,70.5,10
"10Dweba,J","Dweba,J",EXE,HK,2800000,67,10
"10Wright,C","Wright,C",NOR,HK,2100000,61.5,10
"10Cowan-Dickie,L","Cowan-Dickie,L",SAL,HK,4500000,53.5,10
"10Walker,J","Walker,J",HAR,HK,2900000,51,10
"10Hadfield,J","Hadfield,J",SAR,HK,2000000,45,10
"10Turner,G","Turner,G",HAR,HK,3500000,44.5,10
"10Fletcher,O","Fletcher,O",NEW,HK,2000000,44,10
"10Blake,S","Blake,S",GLO,HK,3000000,42.5,10
"10Clare,C","Clare,C",LEI,HK,2100000,38.5,10
"10Tuipulotu,K","Tuipulotu,K",BAT,HK,2000000,36.5,10
"10George,J","George,J",SAR,HK,4600000,34,10
"10Innard,J","Innard,J",GLO,HK,2000000,32,10
"10Caine,E","Caine,E",SAL,HK,2000000,27.5,10
"10Riley,S","Riley,S",HAR,HK,2000000,19,10
"10Walker,H","Walker,H",NOR,HK,2100000,19,10
"10Crane,W","Crane,W",GLO,HK,2000000,13.5,10
"10Heaven,J","Heaven,J",EXE,HK,2000000,12.5,10
"10Clarke,Eo","Clarke,Eo",SAR,HK,2500000,10,10
"10Knowles,G","Knowles,G",GLO,HK,2000000,7,10
"10Gwilliam,T","Gwilliam,T",BRI,HK,2000000,4,10
"10Theobald-Thomas,F","Theobald-Thomas,F",LEI,HK,2000000,3,10
"10Musk,J","Musk,J",HAR,HK,2000000,2.5,10
"10Langdon,C","Langdon,C",NOR,HK,4000000,0,10
"10Webber,R","Webber,R",SAL,HK,2000000,0,10
"10Capon,W","Capon,W",BRI,HK,2000000,0,10
"10Singleton,J","Singleton,J",GLO,HK,3500000,0,10
"10Faiva,H","Faiva,H",NEW,HK,2000000,0,10
"10Adejimi,S","Adejimi,S",SAR,HK,2000000,0,10
"10Spandler,J","Spandler,J",BAT,HK,2000000,0,10
"10Gulley,L","Gulley,L",EXE,HK,2000000,0,10
"10Norey,M","Norey,M",EXE,HK,2000000,0,10
"10Freeman Price,K","Freeman Price,K",GLO,HK,2000000,0,10
"10Longstaff,A","Longstaff,A",SAL,HK,2000000,0,10
"10McElroy,T","McElroy,T",SAL,HK,2000000,0,10
"10Coles,A","Coles,A",NOR,LK,5000000,133,10
"10Tizard,H","Tizard,H",SAR,LK,3900000,94,10
"10Jenkins,D","Jenkins,D",EXE,LK,4099999,94,10
"10Henderson,C","Henderson,C",LEI,LK,2100000,88.5,10
"10Batley,J","Batley,J",BRI,LK,4400000,78.5,10
